fit_time,score_time,estimator,test_roc_auc,test_balanced_accuracy,test_average_precision,test_f1_score,best_params
221.21850275993347,0.017057418823242188,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x1532c2549f50>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532bbe9e590>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.515625,0.5558712121212122,0.346523257086162,0.417910447761194,"{'clf__C': np.float64(0.06062800604032432), 'clf__gamma': np.float64(0.027625562252834877), 'oversampling__k_neighbors': 6, 'pca__n_components': np.float64(0.5779408414595069)}"
217.26636719703674,0.017569303512573242,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x15319c985890>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532bbe4f110>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.5132575757575758,0.5319602272727273,0.3512849829568414,0.410958904109589,"{'clf__C': np.float64(0.5982221423148759), 'clf__gamma': np.float64(6.90331310095057e-05), 'oversampling__k_neighbors': 6, 'pca__n_components': np.float64(0.6098564850114984)}"
223.8277292251587,0.017442941665649414,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x1532c259e350>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532bbef6ed0>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.5047348484848484,0.4850852272727273,0.3529160036032044,0.379746835443038,"{'clf__C': np.float64(0.04242785253675632), 'clf__gamma': np.float64(1.5047183038998829e-05), 'oversampling__k_neighbors': 7, 'pca__n_components': np.float64(0.5363928349777389)}"
211.1410207748413,0.017101287841796875,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x1532c2576450>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532c24a7b10>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.5037878787878788,0.47135416666666663,0.4110132180792768,0.3188405797101449,"{'clf__C': np.float64(219.35981827453548), 'clf__gamma': np.float64(0.0010134183525374644), 'oversampling__k_neighbors': 4, 'pca__n_components': np.float64(0.8871820782402539)}"
220.65172910690308,0.01792740821838379,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x15319c9d31d0>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532bbe6e190>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.5028409090909091,0.4865056818181818,0.37342623069616154,0.34285714285714286,"{'clf__C': np.float64(0.06062800604032432), 'clf__gamma': np.float64(0.027625562252834877), 'oversampling__k_neighbors': 6, 'pca__n_components': np.float64(0.5779408414595069)}"
226.60359644889832,0.016902923583984375,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x15319c9e32d0>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532b9d4b590>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.49952651515151514,0.49479166666666663,0.3728323073238561,0.3333333333333333,"{'clf__C': np.float64(1.004640967901489), 'clf__gamma': np.float64(1.8700066071826494e-05), 'oversampling__k_neighbors': 5, 'pca__n_components': np.float64(0.5571772306933481)}"
189.53697800636292,0.017789840698242188,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x1532c23f6750>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532c2409c90>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.49289772727272724,0.5,0.3381187423044625,0.0,"{'clf__C': np.float64(0.06062800604032432), 'clf__gamma': np.float64(0.027625562252834877), 'oversampling__k_neighbors': 6, 'pca__n_components': np.float64(0.5779408414595069)}"
236.9048206806183,0.015416145324707031,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x1532c2407c90>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532b9d91950>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.4848484848484848,0.5227272727272727,0.3378597551310995,0.43373493975903615,"{'clf__C': np.float64(0.04711071764449624), 'clf__gamma': np.float64(0.0001353321553671912), 'oversampling__k_neighbors': 6, 'pca__n_components': np.float64(0.7613089796464045)}"
209.49195551872253,0.01717972755432129,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x15319c93b490>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532bbf7e910>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.4820075757575757,0.4571496212121212,0.36049365221183877,0.25806451612903225,"{'clf__C': np.float64(4.6737867077878175), 'clf__gamma': np.float64(0.00010001559557796806), 'oversampling__k_neighbors': 5, 'pca__n_components': np.float64(0.5092630224331111)}"
230.3476324081421,0.014547586441040039,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x1532bbe3c8d0>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532b9d79bd0>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.4781709558823529,0.4517463235294118,0.3364993249770005,0.2898550724637681,"{'clf__C': np.float64(0.03304745172672065), 'clf__gamma': np.float64(0.0005989738984998027), 'oversampling__k_neighbors': 6, 'pca__n_components': np.float64(0.6133020331214138)}"
199.5544400215149,0.01729273796081543,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x1532c23f5590>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532c242bbd0>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.4710477941176471,0.4439338235294118,0.36623471594254475,0.2857142857142857,"{'clf__C': np.float64(0.5982221423148759), 'clf__gamma': np.float64(6.90331310095057e-05), 'oversampling__k_neighbors': 6, 'pca__n_components': np.float64(0.6098564850114984)}"
193.1166181564331,0.017107248306274414,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x15319c9ea510>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532c241c890>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.4630681818181818,0.49384469696969696,0.3370379564415353,0.3611111111111111,"{'clf__C': np.float64(0.03658718924831049), 'clf__gamma': np.float64(0.00029002205354440846), 'oversampling__k_neighbors': 4, 'pca__n_components': np.float64(0.6143736420813825)}"
209.0560028553009,0.016265869140625,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x1532c241f090>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532bbf28e10>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.4578598484848485,0.48461174242424243,0.3450912604814361,0.3902439024390244,"{'clf__C': np.float64(1.004640967901489), 'clf__gamma': np.float64(1.8700066071826494e-05), 'oversampling__k_neighbors': 5, 'pca__n_components': np.float64(0.5571772306933481)}"
204.43491053581238,0.01667332649230957,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x1532c2577f10>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532c22ed210>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.44034090909090906,0.47632575757575757,0.3258045050461005,0.3953488372093023,"{'clf__C': np.float64(1170.1396243779054), 'clf__gamma': np.float64(0.05628890347106137), 'oversampling__k_neighbors': 3, 'pca__n_components': np.float64(0.5678228947844433)}"
204.6631681919098,0.016125202178955078,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x15319e01e450>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532c240b950>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.43152573529411764,0.41681985294117646,0.3128595112204905,0.32941176470588235,"{'clf__C': np.float64(219.35981827453548), 'clf__gamma': np.float64(0.0010134183525374644), 'oversampling__k_neighbors': 4, 'pca__n_components': np.float64(0.8871820782402539)}"
217.6624994277954,0.017154932022094727,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x15319c9d1f50>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532bbe5e8d0>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.42237762237762233,0.5074592074592075,0.30681372341180657,0.05714285714285714,"{'clf__C': np.float64(98.52513510569071), 'clf__gamma': np.float64(0.10093211979091646), 'oversampling__k_neighbors': 3, 'pca__n_components': np.float64(0.5196216972894951)}"
204.59515070915222,0.017933130264282227,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x1532c2577cd0>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532c24d9d90>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.4209280303030302,0.42542613636363635,0.3009635386051209,0.2608695652173913,"{'clf__C': np.float64(176.79772265682203), 'clf__gamma': np.float64(0.013629569922785474), 'oversampling__k_neighbors': 6, 'pca__n_components': np.float64(0.5363839968497218)}"
202.9084403514862,0.014771461486816406,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x1532c252a050>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x15319c93b110>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.4119318181818182,0.4943181818181818,0.32842114473224115,0.34782608695652173,"{'clf__C': np.float64(0.03658718924831049), 'clf__gamma': np.float64(0.00029002205354440846), 'oversampling__k_neighbors': 4, 'pca__n_components': np.float64(0.6143736420813825)}"
209.67440509796143,0.017313718795776367,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x15319c9ba490>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532bbf46ad0>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.3827505827505827,0.47459207459207464,0.2831454872969573,0.30303030303030304,"{'clf__C': np.float64(0.06062800604032432), 'clf__gamma': np.float64(0.027625562252834877), 'oversampling__k_neighbors': 6, 'pca__n_components': np.float64(0.5779408414595069)}"
222.63944840431213,0.016861677169799805,"RandomizedSearchCV(cv=StratifiedKFold(n_splits=4, random_state=42, shuffle=True),
                   estimator=Pipeline(steps=[('yjpt', PowerTransformer()),
                                             ('outlier_removal',
                                              FunctionSampler(func=<function lof_outlier_removal at 0x15319c93d120>,
                                                              kw_args={'algorithm': 'auto',
                                                                       'contamination': 0.05,
                                                                       'metric': 'manhattan',
                                                                       'n_neighbors': 20},
                                                              validate=False)),
                                             ('pca', PCA(svd_solver='ful...
                                        'oversampling__k_neighbors': <scipy.stats._distn_infrastructure.rv_discrete_frozen object at 0x1532bbf7dd50>,
                                        'pca__n_components': <scipy.stats._distn_infrastructure.rv_continuous_frozen object at 0x1532bbeccad0>},
                   random_state=42, refit='roc_auc', return_train_score=True,
                   scoring={'average_precision': 'average_precision',
                            'balanced_accuracy': 'balanced_accuracy',
                            'f1_score': 'f1', 'roc_auc': 'roc_auc'},
                   verbose=1)",0.3418560606060606,0.3858901515151515,0.2764841995428645,0.2597402597402597,"{'clf__C': np.float64(0.9870470007366703), 'clf__gamma': np.float64(0.007458997494127208), 'oversampling__k_neighbors': 5, 'pca__n_components': np.float64(0.5913775511306463)}"
